id,truckstop_id,truckstop_name,address,city,state,rack_id,retail_price,latitude,longitude
7872,72788,MAVERIK #700,I-25 EXIT 215,Denver,CO,800,3.289,39.6660361,-104.8673054
7874,72791,LOVES TRAVEL STOP #850,SR-491 & RD. G,Cortez,CO,614,3.482,37.3494528,-108.584073
7875,72792,QUICKLEES,"I-190, EXIT 23",Niagara Falls,NY,38,3.999,43.08436,-79.0614686
7876,72793,TA EXPRESS BLAINE #917,"I-5, Exit 275",Blaine,WA,850,4.139,48.9881108,-122.743575
7877,72795,REFUEL #1337,SR-45/CR-1625,Buda                                    ,TX,595,2.999,30.0877531,-97.7348437
7878,72796,PILOT #1399,"SR-303, EXIT 107",Litchfield Park,AZ,930,3.599,33.4933796,-112.358124
7880,72797,KWIK TRIP #1215,"I-94, EXIT 135",Melrose,MN,451,3.327,45.6746836,-94.8075586
7881,72798,Casey's #4539,US-75,Rock Rapids                             ,IA,530,3.349,43.4101953,-96.1758647
7882,72799,CASEYS #4384,"I-88 & SR-26, EXIT 54",Dixon,IL,520,3.479,41.8425197,-89.4814291
7884,72801,CASEYS #4388,"US-64, EXIT 29",Beebe,AR,645,3.189,35.0735738,-91.8863516
7885,72802,Racing Mart Store,"I-495, Exit 36A",Wrentham,MA,175,3.899,42.0667652,-71.3281114
7887,72804,7-Eleven #42174,"I-24, EXIT 211 & US-70",Nashville,TN,460,3.249,36.15478,-86.76055
7888,72805,Stripes #42242,"SR 181, HWY 188",Sinton,TX,625,3.259,28.0377248,-97.5307734
7889,72806,TA HOSSTON #939,"I-49, Exit 237",Hosston,LA,745,2.922,32.8876386,-93.8785127
7890,72808,Allsups Convenience #2463,US-377,Aubrey,TX,630,2.899,33.310055,-96.976085
7892,72810,QUIKTRIP #7,"I-244/US-412, Exit 10",Tulsa,OK,560,3.119,36.1563122,-95.9927516
7893,72811,QUIKTRIP #50,SR-51,Broken Arrow,OK,560,3.129,36.0594192,-95.7745992
7894,72812,Kwik Trip #748,US 8,Barron,WI,295,3.664,45.3933097,-91.7972957
7895,72813,Allsups #2425,Hwy 144,Granbury,TX,630,3.029,32.4426759,-97.7870525
7897,72815,QUIKTRIP #7194,I-74 EXIT 182,Champaign,IL,280,3.299,40.1164841,-88.2430932
7900,72816,QUIKTRIP #7914,I-27 EXIT 117,Amarillo,TX,585,2.846,35.20729,-101.8371192
7901,72817,QUIKTRIP #4174,I-35 Exit 285,Salado,TX,765,2.916,30.9468791,-97.5371631
7902,72818,QUIKTRIP #7174,"I-65, EXIT 168",Montgomery,AL,720,2.999,32.3777111,-86.3090775
7903,72819,QUIKTRIP #7925,I-69W,Laredo,TX,693,2.851,27.53548,-99.483817
7904,72820,QUARLES #54232,us-385,Crane                                   ,TX,710,3.886,31.3810458,-102.3484014
7906,72822,QUARLES #54225,US-83,Abilene                                 ,TX,575,3.499,32.358729,-99.741973
7907,72827,QUARLES #54259,FM-1936,Odessa                                  ,TX,710,3.699,31.8090392,-102.4326133
7908,72828,QUARLES #54250,US-80,Abilene                                 ,TX,575,3.312,32.44645,-99.7475905
7909,72830,QUARLES #54261,"I-20, EXIT 37",Pecos                                   ,TX,710,3.749,31.4254143,-103.4952894
7910,72831,QUARLES #54262,CR-64,Hobbs                                   ,NM,593,3.699,32.7027017,-103.1355302
7911,72835,QUARLES #54277,SR-137,Big Lake,TX,739,3.849,31.1954739,-101.4592746
7912,72836,QUARLES #54281,SR-208,Snyder,TX,700,3.666,32.7180803,-100.918231
7913,72837,QUARLES #54284,US-285,Loving                                  ,NM,593,3.799,32.2862822,-104.095782
7914,72839,QUARLES #54293,CR-64,Hobbs                                   ,NM,593,3.699,32.7027017,-103.1355302
7915,72841,QUARLES #54296,SR-214 & CR-370,Denver City,TX,700,3.799,32.9679571,-102.8293851
7916,72844,QUARLES #54332,US-285,Pecos                                   ,TX,710,3.759,31.4000925,-103.4822143
7917,72847,QUARLES #54341,US-87,Big Spring                              ,TX,612,3.649,32.2185926,-101.4713408
7918,72848,QUARLES #54347,US-67 ,Rankin,TX,710,3.699,31.2248015,-101.941472
7920,72851,QUARLES #54367,FM-1787,Midland,TX,710,3.799,31.9973662,-102.077948
7921,72853,QUARLES #54520,SR-589,Purvis                                  ,MS,620,2.979,31.146777,-89.403682
7922,72855,GAS N WASH,SR 59,Plainfield,IL,399,3.559,41.6086711,-88.2054345
7924,72857,7-ELEVEN #42019,SR-3 & SR-4,Yukon,OK,483,3.159,35.5067259,-97.7625386
7925,72859,CASEYS #4286,SR-32,Crawfordsville,IN,375,3.562,40.0468725,-86.8606451
7926,72860,Circle K #2707070,"SR 378, Route 467",Sumter,SC,42,2.992,33.9204354,-80.3414693
7927,72861,SPRINT MART #4143,"I-20, EXIT 89",Vance,AL,615,3.059,33.175754,-87.234141
7928,72863,Double Quick #92,US-61,Cleveland,MS,655,3.182,33.7440023,-90.7248187
7929,72864,SUNSTOP #430,US-27,Bainbridge,GA,20,3.599,30.89116,-84.568147
7930,72867,Maverik #731,I-15 EXIT 190,Helena,MT,816,3.549,46.5927425,-112.036277
7931,72868,MAVERIK #737,I-15 EXIT 116,Idaho Falls,ID,825,3.406,42.430151,-112.178388
7933,72871,Maverik #727,I-8 EXIT 3,Yuma,AZ,930,3.179,32.7210307,-114.6203217
7934,72872,QUIKTRIP #7926,US 59 & SR 20,Laredo,TX,693,2.859,27.5079211,-99.5069834
7935,72873,QUIKTRIP #7206,I-39 EXIT 15 & US 20 ,Rockford,IL,520,3.199,42.2713945,-89.093966
7939,72874,QUIKTRIP #4076,I-35 EXIT 191,New Braunfels,TX,740,2.916,29.7028266,-98.1257348
7940,72875,QUIKTRIP #4183,SR 195 & Shell RD,Georgetown,TX,595,2.916,30.6370152,-97.6775634
7941,72876,QUIKTRIP #1139,"I-385, EXIT 23",Fountain Inn,SC,30,3.017,34.6925263,-82.1987922
7942,72877,QUIKTRIP #7177,"I-10, EXIT 15A",Theodore,AL,715,2.882,30.5476941,-88.1752796
7943,72879,QUIKTRIP #4002,US-87,Comfort,TX,595,2.966,30.0066116,-98.9041218
7944,72880,PARKERS #97,US 80,Bloomingdale,GA,195,3.032,32.135886,-81.309973
7945,72882,CASEYS #4330,"I-40, EXIT 221",Okemah,OK,483,2.926,35.4325854,-96.3050064
7947,72885,RACEWAY #6960,US-431 & Westgate PKWY,Dothan                                  ,AL,10,3.199,31.2708315,-85.4124735
7948,72886,PILOT #1381,US-190 & Rose Marie Blvd,Hearne,TX,670,3.499,30.8678595,-96.5900138
7949,72888,STRIPES #42591,US-87,Mason                                   ,TX,595,3.299,30.7591988,-99.2434189
7950,72889,DK,SR 83,Denver City,TX,700,3.319,32.9679571,-102.8293851
7951,72891,GAS N WASH,"I-57, EXIT 354",Alsip,IL,365,3.599,41.6689336,-87.7387003
7953,72893,Racetrac #2586,I-95 & 20th ST,Vero Beach,FL,140,3.159,27.6042533,-80.5085082
7955,72895,Allsups#2465,SR 7,Davis,OK,569,2.967,33.425481,-88.879307
7956,72896,PILOT #1283,I-45 & SR-31,Corsicana,TX,630,3.042,32.0701908,-96.448813
7957,72899,RACEWAY #7002,US 79 & 59,Carthage,TX,766,2.821,32.1609264,-94.370393
7958,72901,FATDOGS GRAND ISLAND TRAVEL CENTER,I-80 & HWY 281,Grand Island,NE,330,2.979,40.9282687,-98.3832908
7959,72902,CIRCLE K #2704593,SR-24 &  SR-690,Spring Lake,NC,63,3.079,35.1679396,-78.9728056
7960,72903,Kent Kwik #221,SR-338,Odessa,TX,710,2.989,31.875924,-102.310319
7961,72904,CEFCO #112,US-281,Marble Falls,TX,595,2.929,30.5051151,-98.2991746
7962,72905,TA EXPRESS PLEASANTON #445,I-37 EXIT 109,Pleasanton,TX,740,3.099,28.967194,-98.4786269
7963,72906,Maverik #734,I-25 EXIT 94,Pueblo,CO,796,3.289,38.263995,-104.6141867
7964,72907,QUIKTRIP #7913,"I-20, EXIT 20 & SR-18",Monahans,TX,710,2.859,31.5890519,-102.8861902
7965,72908,QUIKTRIP #1042,"I-85, EXIT 17B & US-321",Gastonia,NC,46,3.264,35.2622654,-81.1838186
7966,72909,FAT DOGS LINCOLN TC,"I-80, EXIT 399",Lincoln,NE,475,3.099,40.84167,-96.72029
7968,72912,Salina Cardlock (Bulk Plant),I-70 EXIT 56,Salina                                  ,UT,791,3.449,38.957742,-111.859984
7969,72916,CASEYS #2562,SR 140 & SR 156,Ellsworth,KS,357,3.466,38.7305648,-98.2281126
7975,72918,QUIKTRIP #7076,"I-75, EXIT 101 ",Cordele,GA,10,3.032,31.9691606,-83.782718
7976,72919,QUIKTRIP #7096,I-75 & EXIT 51,Dayton,OH,317,3.032,39.7589478,-84.1916069
7977,72920,Circle K #4701686,"I-70, Exit 224 & SR-370",Saint Peters,MO,540,3.051,38.791612,-90.5958468
7978,72921,CIRCLE K #4701677,"I-44, Exit 226",Sullivan,MO,540,3.324,38.2078684,-91.160072
7979,72922,SUNOCO,SR-640,Willoughby                              ,OH,305,3.859,41.6397696,-81.4065011
7980,72923,76,US-84,Brookhaven                              ,MS,620,3.149,31.5472698,-90.4682714
7982,72925,AMOCO,US-52 & SR-340,Darlington,SC,135,3.199,34.3028537,-79.8710831
7983,72926,Amoco,US-31 & US-10,Scottville,MI,456,3.359,43.9559755,-86.2909714
7986,72927,Bell Stores #165,US-30 ,Wooster,OH,249,3.516,40.7982761,-81.8948708
7987,72930,SPARTA CO-OP,SR-27,Sparta,WI,420,3.189,43.9732475,-90.8516564
7988,72933,CHEVRON #385988,SR-124,Lithonia,GA,18,3.399,33.7123305,-84.1051939
7989,72934,CIRCLE K #2706987,"I-37, Exit 118",Corpus Christi,TX,625,3.099,27.7635302,-97.4033191
7990,72935,Circle K #2722258,US-17 & SR-40,Pierson,FL,140,3.402,29.2393293,-81.4652728
7991,72936,Circle K #2707549,SR-471 & SR-48,Bushnell,FL,140,3.499,28.664121,-82.0548294
7992,72937,CIRCLE K #2723997,SR024,Stedman,NC,205,3.399,35.0134999,-78.6939063
7994,72939,CIRCLE K #2655872,"I-75, Exit 252B",Atlanta,GA,18,3.506,33.7544657,-84.3898151
7995,72940,Circle K #3909,SR-236,Clarksville,TN,460,3.329,36.5277607,-87.3588703
7996,72941,CIRCLE K #2740389,I-55 & US-51,Hammond,LA,600,3.249,30.4716193,-90.4826314
7997,72942,CIRCLE K #2742777,US-62/180,El Paso,TX,640,3.191,31.777638,-106.424163
7998,72943,CIRCLE K #2706805,SR-415 & SR-76,Port Allen,LA,600,3.359,30.45335,-91.2100569
7999,72944,Circle K #2709094,US-62 & SR-327,Lubbock,TX,700,3.099,33.5855677,-101.8470215
8000,72945,CIRCLE K #2707057,SR-59 & CR-12,Foley,AL,715,3.092,30.4065868,-87.6835974
8001,72947,Circle K #9556,SR-202,Phoenix,AZ,930,3.386,33.4484367,-112.074141
8002,72948,CIRCLE K #2746514,SR-23,Watford City,ND,273,3.599,47.802241,-103.283247
8004,72950,Conoco,US-95,MC DERMITT,NV,966,4.299,44.4367564,-74.2149758
8005,72951,DK,SR-36,Abilene,TX,575,2.849,32.408487,-99.74532
8006,72953,GRAND AVENUE EXPRESS,I-35 & FM-372,Gainesville,TX,253,2.999,33.6163407,-97.1333443
8007,72956,Handee Hugos #1,SR-87,Riegelwood                              ,NC,245,3.497,34.3398906,-78.2252766
8008,72957,IRVING,SR-11,Augusta,ME,203,3.899,44.332712,-69.73188
8009,72958,Jack Flash Pana,SR-16,Pana,IL,318,3.199,39.3889311,-89.0800809
8012,72959,JORDANS #75,US-67,Newport,AR,418,3.299,35.6231165,-91.2518638
8013,72960,KENT KWIK #206,FM-2020,Odessa,TX,710,3.026,31.8457149,-102.367687
8014,72963,MAVERIK #5358,"I-25, Exit 145",Colorado Springs,CO,796,3.331,38.7922967,-104.7028483
8015,72965,Maverik #674,"I-15, Exit 45",North Las Vegas,NV,910,3.282,36.273918,-115.141007
8016,72966,MCCLURE STORE #15,SR-9,Marion,IN,370,3.694,40.563138,-85.665418
8017,72967,BINKS TENAHA QUICK STOP,US-59/US-84,Tenaha,TX,618,3.059,31.939131,-94.2693366
8019,72969,LOVES TRAVEL STOP #555,US-30,Delphos,OH,411,3.306,40.8549458,-84.3164681
8020,72970,PAC PRIDE,"I-96, Exit 26",Grand Rapids,MI,371,3.729,42.9632425,-85.6678639
8023,72972,LOVES TRAVEL STOP #886,I-44 EXIT 29,Sarcoxie,MO,277,3.401,37.0692266,-94.1166043
8024,72973,PETE'S 49,US-166 & US-169,Coffeyville,KS,307,3.214,37.0355582,-95.6660483
8025,72974,USTOP 34,US-77,Lincoln,NE,413,3.499,40.8055985,-96.750127
8026,72975,SHEETZ #804,"I-95, Exit 41",Hope Mills,NC,63,2.859,34.9704419,-78.9453056
8027,72976,RED DOG,"I-10, EXIT 72",Egan                                    ,LA,690,3.049,38.292647,-83.654217
8028,72978,SHELL SERVICE STATION,SR-302,Byhalia,MS,435,3.099,34.8723179,-89.6906396
8029,72979,RICKY ROCKETS,"I-57, EXIT 312",Kankakee,IL,399,3.399,41.1200325,-87.8611531
8032,72982,SUNOCO,I-10 & SR-328,Breaux Bridge                           ,LA,730,2.856,30.2735323,-91.8992837
8033,72983,SUNSTOP #303,SR-100,Lake City,FL,75,3.551,30.1851947,-82.6020513
8034,72984,TERRIBLE HERBST #341,US-95,Indian Springs,NV,910,3.899,36.5767153,-115.6701485
8035,72985,THE PRIDE OF VILLA PARK,SR-64,Villa Park                              ,IL,290,3.299,41.882782,-87.977469
8037,72986,THE PRIDE OF ELGIN,SR-31,Elgin                                   ,IL,520,3.499,42.03726,-88.2810994
8038,72987,The Texan,US-285 & CR-116,Pecos,TX,710,2.999,31.4254143,-103.4952894
8039,72988,Thorntons #221354,US-12,Lake Zurich,IL,293,3.399,42.192154,-88.083854
8041,72989,THORNTONS #442562,SR-63,Monroe,OH,407,3.199,39.4395989,-84.3307297
8043,72991,THORNTONS #221345,US-20 ,Hanover Park,IL,297,3.759,41.9994722,-88.1450735
8044,72993,H AND R OIL COMPANY,"SR-4, EXIT 8",Lexington                               ,KY,410,3.249,38.056966,-84.474459
8045,72995,LOVES TRAVEL STOP #569,I-84 EXIT 304,Baker City,OR,982,3.457,44.77874,-117.80998
8046,72996,LOVES TRAVEL STOP #504,I-76 EXIT 232,North Lima,OH,573,3.787,40.9482165,-80.658496
8047,72998,83 FUEL STOP,US-83,Catarina,TX,693,2.959,28.3432692,-99.6143841
8048,72999,Aeg Petroleum,US-70 & SR-467,Portales,NM,593,3.686,34.1859636,-103.3373367
8049,73000,TXB,FM-2147,Horseshoe Bay,TX,665,2.929,30.532807,-98.392574
8050,73003,GAS PRO TRAVEL CENTER,US-25 & SR-88,Hephzibah,GA,135,3.599,33.3140311,-82.0967857
8051,73005,NOBLE,US-20,Sturbridge,MA,215,3.999,42.1084385,-72.0807772
8053,73008,MUSTANG XPRESS,US-183 & FM-1327,Austin,TX,595,3.332,30.1119237,-97.804168
8054,73009,THRIFT BULL TRUCK STOP,SR-103,San Augustine,TX,618,3.499,31.5299029,-94.1060282
8055,73012,FUELPORT # 1,FM-143,San Antonio,TX,740,3.049,29.364719,-98.700553
8056,73013,247 TRUCK STOP,I-40 EXIT 247,Widener,AR,435,2.999,35.0231679,-90.6835441
8058,73015,76,US 40,Franklinville,NJ,150,3.169,39.6179019,-75.0808338
8059,73016,PARKERS #112,SR 67,Statesboro,GA,195,3.199,32.406261,-81.762413
8060,73017,U Stop #36,US 136 & SR 50,Tecumseh,NE,413,3.399,40.3680345,-96.1940137
8062,73021,Circle K #2746245,I 35W EXIT 6,Minneapolis,MN,448,3.599,44.9484577,-93.2751757
8063,73025,151 TRAVEL CENTER,SR 34 & N Central Rd,Darlington,SC,46,3.299,34.3028537,-79.8710831
8064,73026,Gas N Wash,SR-171,Lemont,IL,290,3.299,41.71047,-87.980846
8067,73028,PETRO HENDERSON #968,"I-11, EXIT 15A",Henderson,NV,910,3.639,36.0319602,-114.9822716
8068,73029,One9 #1417,I-35 Exit 323,Lorena,TX,765,2.902,31.3865592,-97.2155596
8069,73030,SPEED TREK TRAVEL CENTER,I-90 EXIT 25,Belvidere,IL,520,3.899,42.2579991,-88.841734
8072,73031,Travel Refresh,US 59,Corrigan                                ,TX,618,2.949,31.0170459,-94.8238785
8073,73032,Parkers #110,SR 56,Augusta,GA,135,3.192,33.227492,-81.952802
8075,73035,QUIKTRIP #7909,US-10,El Paso,TX,640,2.849,31.777638,-106.424163
8076,73036,Maverik Country Store #741,US-80,Rock Springs,WY,827,3.307,41.5753779,-109.239967
8077,73037,TA EXPRESS #567,"I-20, EXIT 81 & SR-149",Ruston,LA,745,3.114,32.5297498,-92.6386604
8078,73039,Spinx  #292,"I-26, EXIT 10",Inman,SC,210,3.166,35.047841,-82.0906082
8079,73040,TAILGATE #3,SR 21,Bryan,TX,670,3.599,30.678633,-96.376065
8080,73041,Racetrac #182,US- 19,Hampton                                 ,GA,67,2.999,33.391243,-84.309452
8081,73042,MAVERIK #728,Hwy 483,Lovington,NM,593,3.094,32.9440685,-103.3487454
8082,73043,MAVERIK #740,"I-25, EXIT 347",Las Vegas,NM,580,3.162,35.5939325,-105.223896
8083,73044,Maverik #732,"US 20, EXIT 310",Idaho Falls,ID,825,3.394,43.529374,-112.019857
8084,73045,MAVERIK #717,US-395,Spokane,WA,970,3.979,47.6603115,-117.4124742
8086,73046,Refuel #63,US 501 & SR 544,Conway,SC,46,3.134,33.8360035,-79.0478143
8088,73048,ALLSUPS CONVENIENCE STORE #2473,US-287,Bowie,TX,630,2.899,33.541548,-97.8436123
8089,73051,CIRCLE K #2709540,"I-10, EXIT 10 & SR-90",Sierra Vista,AZ,980,3.629,31.5647691,-110.2742994
8090,73052,Circle K #2701875,US-78 E,Grovetown,GA,135,3.499,33.4504157,-82.1981764
8091,73053,Circle K #2746108,"I-90/US-212, EXIT 447",Billings,MT,780,3.579,45.7874957,-108.49607
8092,73055,CIRCLE K #4707124,SR-3,Liberty,ME,203,4.099,44.3927438,-69.3074579
8093,73056,CIRCLE K #2723033,"I-295, EXIT 21A & I-95",Fayetteville,NC,205,3.279,35.0525759,-78.878292
8094,73057,CIRCLE K #2703586,US-550 & SR-516,Flora Vista,NM,580,3.719,36.7939546,-108.079821
8095,73058,CIRCLE K #4707605,SR-365/SR-69/SR-49 & SR-26,Rome,NY,235,3.999,43.2102196,-75.4583956
8097,73061,Circle K #2709045,"US-62 & SR-375, EXIT 39",El Paso,TX,640,3.202,31.7601001,-106.4870476
8098,73062,CIRCLE K #2741849,SR-358 & SR-286,Corpus Christi,TX,625,3.124,27.7635302,-97.4033191
8099,73063,HOLIDAY STATIONSTORE #2746223,"I-35, EXIT 135 & US-61",Andover,MN,448,3.499,45.2332985,-93.2913405
8100,73064,7-ELEVEN #42315,"I-85, Exit 88",Lexington,NC,765,3.399,35.8240265,-80.2533838
8101,73065,RACETRAC #2631,"I-75, EXIT 285 & US-41/SR-3",Emerson,GA,193,2.887,,
8102,73066,QUIKTRIP #1499,I-10 EXIT 267,Tucson,AZ,980,3.062,32.2506,-111.0124
8103,73067,J STARR,I-29 EXIT 8,Hankinson,ND,341,3.499,46.069681,-96.901748
8104,73068,MAVERIK #5369,SR 21,Colorado Springs,CO,796,3.499,38.8339578,-104.825348
8105,73071,7-Eleven #42340,SR-340/SR-6,Woodway,TX,765,2.932,,
8106,73072,QUIKTRIP #7204,"I-57, EXIT 337 & SR-50",University Park,IL,365,3.249,41.4400344,-87.683377
8109,73073,QUIKTRIP #7075,"I-16/SR-404, EXIT 51 & US-441",Dublin,GA,85,2.999,32.5404447,-82.903754
8111,73075,ALLSUPS CONVENIENCE STORE #2470,SR 18,Eunice,NM,710,3.099,32.4388224,-103.159002
8112,73076,MAVERIK #5148,US 40,Kremmling,CO,800,3.679,40.0621992,-106.4001538
8113,73078,Shelee's Travel Center,"I-10, Exit 146",Coachella,CA,900,3.949,33.6794956,-116.17628
8115,73079,PILOT DEALER #1433,I-10 EXIT 160,Chandler,AZ,930,3.504,33.3062031,-111.841185
8117,73080,Circle K #2707255,"I-75, Exit 60",Tifton,GA,10,3.062,31.4549719,-83.5108284
8118,73081,ALLSUPS #2476,I-40 EXIT 38 & SR 6,Elk City,OK,483,2.931,35.4140081,-99.4138648
8119,73082,KWIK STAR #1153,US 71,Milford,IA,433,3.324,43.316144,-95.150002
8120,73083,Kwik Star #1213,I-380 EXIT 2,North Liberty,IA,380,3.159,41.7478297,-91.6064397
8121,73084,Kwik Trip #747,I-94 ALT & US-12,Baldwin,WI,448,3.499,44.9667546,-92.3732461
8122,73085,Loves Travel Stop #550,I-75 EXIT 13,Valdosta,GA,982,3.222,30.8327022,-83.2784851
8123,73088,Pilot #1390,I-16 Exit  143,Ellabell,GA,135,3.306,32.1235368,-81.4856673
8125,73090,Quiktrip #1148,I-26 EXIT 53,Flat Rock,NC,210,2.849,35.298217,-82.407849
8126,73092,QUIKTRIP #4042,I-10,Converse,TX,740,2.946,29.5180081,-98.3161241
8129,73094,MARATHON,US-24,Taylor                                  ,MI,325,3.539,42.22628,-83.268812
8131,73095,Quiktrip #7250,US 49,Richland,MS,760,2.916,32.271303,-90.156405
8132,73096,KWIK TRIP #748,US 8,Barron,WI,295,3.647,45.3933097,-91.7972957
8133,73098,KWIK TRIP #1269,SR 27,Cadott,WI,448,3.401,44.947474,-91.147627
8134,73099,Kwik Star #1296,SR 115,Harrisburg,SD,448,2.939,43.437187,-96.727677
8135,73100,MAVERIK #747,I-215 Exit 21,Salt Lake City,UT,835,3.392,40.7596198,-111.886797
8136,73101,7-ELEVEN 42279,"I-76, Exit 39",Keenesburg,CO,800,3.149,40.109822,-104.51528
8137,73103,RaceTrac #2654,I-20 EXIT 130,Greensboro,GA,16,3.399,33.5756831,-83.1823789
8139,73112,SHEETZ #831,I-26 EXIT 44 & US 25,Hendersonville,NC,210,2.859,35.3187279,-82.4609528
8140,73114,ROAD RANGER #319,"I-35E, EXIT 381",Milford,TX,630,3.031,32.1245956,-96.945277
8141,73117,MAVERIK #722,"I-29, EXIT 304",Baker City,OR,925,3.459,44.77874,-117.80998
8142,73118,ALLSUPS #2432,US 287 & SR 34,Ennis,TX,630,2.929,32.3210559,-96.662744
1,7,WOODSHED OF BIG CABIN,"I-44, EXIT 283 & US-69",Big Cabin,OK,307,3.007,35.25364,-99.646878
3,20,PILOT TRAVEL CENTER #1243,"I-8, EXIT 119 & SR-85",Gila Bend,AZ,930,3.899,32.960027,-112.702211
15,79,DELAWARE TRUCK PLAZA,US-13 & US-40,New Castle                              ,DE,243,3.249,39.664685,-75.566167
35,149,RAYS TRUCK WASH,"I-69, EXIT 309 & US-30",Fort Wayne                              ,IN,370,3.592,41.017558,-85.171635
51,203,PILOT TRAVEL CENTER #31,"I-80/94, EXIT 2",Highland,IN,365,3.829,41.551826,-87.461181
63,250,GOLDEN OX TRUCK STOP,"I-70/US-40, EXIT 159 & US-183",Hays,KS,523,3.499,38.880051,-99.323766
78,293,LOVES TRAVEL STOP #176,"I-35, MILE MARKER 97",Matfield Green,KS,336,3.256,38.160232,-96.562612
85,358,TA BINGHAMTON TRAVELCENTER,"I-81N, EXIT 2W & I-81S, EXIT 3",Binghamton,NY,32,3.769,42.097994,-75.917039
90,368,WILTON TRAVEL PLAZA,"I-87, EXIT 16",Gansevoort                              ,NY,12,3.749,43.19618,-73.65178
104,456,THE COUNTRY OASIS,US-24,Woodburn                                ,IN,370,3.399,41.125011,-84.851654
115,496,PILOT TRAVEL CENTERS #270,"I-40 & I-75, EXIT 374",Knoxville,TN,405,3.439,36.0148,-83.970819
129,572,PILOT TRAVEL CENTER #881,"I-69, EXIT 309A",Fort Wayne                              ,IN,370,3.899,41.113154,-85.12887
150,652,TA KNOXVILLE EAST TRAVEL CENTER,"I-40 & I-75, EXIT 374",Knoxville,TN,405,3.426,36.0148,-83.970819
170,863,Ocean Fuel,US-301/SR-73,Sylvania,GA,195,3.499,33.11097,-83.61517
180,982,CIRCLE K #2701948,"I-8, EXIT 7 & SR-195",Yuma,AZ,900,3.566,33.639649,-112.004933
186,1047,TA MARIANNA TRAVEL CENTER,"I-10/SR-8, EXIT 142 & SR-71",Marianna,FL,20,3.607,30.776319,-85.234411
216,1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.549,41.791171,-87.586713
233,1265,JOE JOES TRAVEL CENTER,US-78 & RED BANKS RD S,Red Banks,MS,435,2.972,37.021283,-78.143727
243,1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.591,51.291675,-113.994402
252,1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,39.99925,-78.23862
265,1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,36.165174,-82.812518
273,1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,41.151909,-81.386869
279,1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.566,45.735913,-108.608527
295,1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.191,40.616797,-83.596761
313,1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,6.254839,-75.541346
327,1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,29.374994,-98.588562
342,1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.886,31.64293,-97.9717
348,1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross                             ,UT,835,3.459,40.873884,-111.917771
360,1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier                              ,VT,170,3.699,44.263716,-72.57541
372,2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale                                 ,WV,44,3.599,26.175429,-80.099384
390,2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.287,45.530748,-94.18087
403,2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.492,41.564559,-83.555728
414,2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.352,39.563102,-84.295515
419,2638,PIT STOP TRAVEL CENTER,US-789,Riverton                                ,WY,790,4.399,43.027342,-108.386516
437,2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,27.927717,-82.73069
448,2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo                                   ,ND,341,3.569,41.724336,-87.585436
462,2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.786,41.539388,-83.644796
474,3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,44.946777,-73.42634
482,3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,36.678979,-97.308234
486,3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,977,4.599,47.437349,-122.218507
488,3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,460,3.049,35.464396,-86.07756
503,3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,416,3.199,40.49444,-95.08442
513,3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter                                  ,GA,195,3.249,32.396839,-82.062904
528,3479,FAST MARKET #4550,"I-75/SR-401, EXIT 136 & US-341",Perry,GA,85,3.099,32.456798,-83.734831
